wavelength_angstrom,opacity_cm_minus_1
5304.8,1.1342246783558637e-14
5304.9,1.1359757006637827e-14
5305.0,1.1377307809609432e-14
5305.1,1.1394899317961985e-14
5305.2,1.1412531657669474e-14
5305.3,1.1430204955193932e-14
5305.4,1.1447919337487038e-14
5305.5,1.1465674931992693e-14
5305.6,1.1483471866649716e-14
5305.7,1.1501310269893416e-14
5305.8,1.1519190270658257e-14
5305.9,1.1537111998380576e-14
5306.0,1.1555075583000175e-14
5306.1,1.1573081154963051e-14
5306.2,1.1591128845224124e-14
5306.3,1.1609218785248911e-14
5306.4,1.1627351107016235e-14
5306.5,1.1645525943021055e-14
5306.6,1.1663743426276121e-14
5306.7,1.1682003690314777e-14
5306.8,1.1700306869193772e-14
5306.9,1.1718653097495023e-14
5307.0,1.1737042510328398e-14
5307.1,1.17554752433346e-14
5307.2,1.1773951432686957e-14
5307.3,1.1792471215094257e-14
5307.4,1.1811034727803679e-14
5307.5,1.182964210860258e-14
5307.6,1.1848293495821442e-14
5307.7,1.1866989028336796e-14
5307.8,1.1885728845573062e-14
5307.9,1.1904513087505526e-14
5308.0,1.1923341894663346e-14
5308.1,1.1942215408131403e-14
5308.2,1.1961133769553446e-14
5308.3,1.1980097121134533e-14
5308.4,1.1999105605644162e-14
5308.5,1.2018159366418234e-14
5308.6,1.2037258547362103e-14
5308.7,1.2056403292953716e-14
5308.8,1.2075593748245553e-14
5308.9,1.2094830058867747e-14
5309.0,1.2114112371031268e-14
5309.1,1.2133440831529895e-14
5309.2,1.215281558774342e-14
5309.3,1.2172236787640834e-14
5309.4,1.2191704579782376e-14
5309.5,1.2211219113322754e-14
5309.6,1.2230780538014425e-14
5309.7,1.225038900420965e-14
5309.8,1.227004466286379e-14
5309.9,1.2289747665538594e-14
5310.0,1.2309498164404362e-14
5310.1,1.2329296312243248e-14
5310.2,1.2349142262452604e-14
5310.3,1.2369036169047206e-14
5310.4,1.2388978186662581e-14
5310.5,1.2408968470558446e-14
5310.6,1.2429007176620925e-14
5310.7,1.244909446136599e-14
5310.8,1.2469230481942905e-14
5310.9,1.2489415396136507e-14
5311.0,1.2509649362370687e-14
5311.1,1.2529932539711942e-14
5311.2,1.2550265087871644e-14
5311.3,1.2570647167209599e-14
5311.4,1.2591078938737641e-14
5311.5,1.2611560564121982e-14
5311.6,1.2632092205686935e-14
5311.7,1.2652674026417887e-14
5311.8,1.2673306189965078e-14
5311.9,1.2693988860646006e-14
5312.0,1.2714722203449135e-14
5312.1,1.2735506384037598e-14
5312.2,1.2756341568751657e-14
5312.3,1.277722792461246e-14
5312.4,1.2798165619325826e-14
5312.5,1.2819154821284733e-14
5312.6,1.2840195699573152e-14
5312.7,1.2861288423969867e-14
5312.8,1.2882433164951057e-14
5312.9,1.290363009369416e-14
5313.0,1.2924879382081752e-14
5313.1,1.294618120270421e-14
5313.2,1.2967535728863615e-14
5313.3,1.2988943134577707e-14
5313.4,1.3010403594582605e-14
5313.5,1.3031917284336747e-14
5313.6,1.3053484380024956e-14
5313.7,1.3075105058561154e-14
5313.8,1.3096779497592453e-14
5313.9,1.3118507875503205e-14
5314.0,1.3140290371417811e-14
5314.1,1.316212716520486e-14
5314.2,1.3184018437481287e-14
5314.3,1.3205964369615191e-14
5314.4,1.322796514373008e-14
5314.5,1.3250020942709062e-14
5314.6,1.3272131950197765e-14
5314.7,1.3294298350608597e-14
5314.8,1.3316520329125072e-14
5314.9,1.3338798071704728e-14
5315.0,1.3361131765083657e-14
5315.1,1.3383521596780107e-14
5315.2,1.3405967755099022e-14
5315.3,1.3428470429135073e-14
5315.4,1.3451029808777136e-14
5315.5,1.3473646084712726e-14
5315.6,1.3496319448431111e-14
5315.7,1.3519050092227833e-14
5315.8,1.3541838209209248e-14
5315.9,1.3564683993295695e-14
5316.0,1.3587587639226094e-14
5316.1,1.361054934256254e-14
5316.2,1.3633569299693588e-14
5316.3,1.365664770783887e-14
5316.4,1.3679784765053807e-14
5316.5,1.370298067023294e-14
5316.6,1.3726235623114658e-14
5316.7,1.374954982428595e-14
5316.8,1.3772923475185809e-14
5316.9,1.3796356778110067e-14
5317.0,1.3819849936216214e-14
5317.1,1.3843403153526878e-14
5317.2,1.3867016634934711e-14
5317.3,1.3890690586207341e-14
5317.4,1.3914425213990892e-14
5317.5,1.3938220725814951e-14
5317.6,1.3962077330097627e-14
5317.7,1.398599523614911e-14
5317.8,1.4009974654176769e-14
5317.9,1.4034015795290252e-14
5318.0,1.4058118871505159e-14
5318.1,1.4082284095748195e-14
5318.2,1.4106511681862375e-14
5318.3,1.4130801844610773e-14
5318.4,1.4155154799681921e-14
5318.5,1.4179570763694274e-14
5318.6,1.4204049954201715e-14
5318.7,1.4228592589697367e-14
5318.8,1.4253198889618992e-14
5318.9,1.4277869074354396e-14
5319.0,1.4302603365245336e-14
5319.1,1.4327401984593027e-14
5319.2,1.435226515566359e-14
5319.3,1.4377193102692134e-14
5319.4,1.440218605088826e-14
5319.5,1.4427244226441664e-14
5319.6,1.4452367856526274e-14
5319.7,1.4477557169305876e-14
5319.8,1.45028123939398e-14
5319.9,1.452813376058713e-14
5320.0,1.4553521500412463e-14
5320.1,1.4578975845591665e-14
5320.2,1.460449702931619e-14
5320.3,1.4630085285798907e-14
5320.4,1.4655740850280013e-14
5320.5,1.4681463959031388e-14
5320.6,1.470725484936255e-14
5320.7,1.4733113759626665e-14
5320.8,1.475904092922502e-14
5320.9,1.478503659861303e-14
5321.0,1.4811101009306422e-14
5321.1,1.4837234403885717e-14
5321.2,1.4863437026002435e-14
5321.3,1.4889709120385323e-14
5321.4,1.4916050932844977e-14
5321.5,1.4942462710280112e-14
5321.6,1.4968944700683932e-14
5321.7,1.4995497153148843e-14
5321.8,1.5022120317873018e-14
5321.9,1.5048814446165966e-14
5322.0,1.507557979045517e-14
5322.1,1.5102416604290943e-14
5322.2,1.5129325142353023e-14
5322.3,1.5156305660457118e-14
5322.4,1.518335841555993e-14
5322.5,1.521048366576579e-14
5322.6,1.5237681670333372e-14
5322.7,1.5264952689680813e-14
5322.8,1.529229698539246e-14
5322.9,1.5319714820225708e-14
5323.0,1.5347206458116216e-14
5323.1,1.5374772164184816e-14
5323.2,1.5402412204744434e-14
5323.3,1.5430126847305435e-14
5323.4,1.545791636058264e-14
5323.5,1.548578101450241e-14
5323.6,1.551372108020807e-14
5323.7,1.554173683006706e-14
5323.8,1.556982853767817e-14
5323.9,1.5597996477877042e-14
5324.0,1.562624092674348e-14
5324.1,1.5654562161608816e-14
5324.2,1.5682960461061513e-14
5324.3,1.5711436104954646e-14
5324.4,1.573998937441334e-14
5324.5,1.576862055184056e-14
5324.6,1.5797329920924672e-14
5324.7,1.582611776664707e-14
5324.8,1.5854984375288044e-14
5324.9,1.5883930034434533e-14
5325.0,1.591295503298781e-14
5325.1,1.594205966116959e-14
5325.2,1.5971244210530012e-14
5325.3,1.6000508973954566e-14
5325.4,1.6029854245672216e-14
5325.5,1.605928032126166e-14
5325.6,1.6088787497659306e-14
5325.7,1.6118376073167383e-14
5325.8,1.61480463474603e-14
5325.9,1.6177798621592807e-14
5326.0,1.6207633198008266e-14
5326.1,1.623755038054507e-14
5326.2,1.6267550474445074e-14
5326.3,1.6297633786361902e-14
5326.4,1.6327800624367617e-14
5326.5,1.6358051297961205e-14
5326.6,1.638838611807711e-14
5326.7,1.6418805397092036e-14
5326.8,1.644930944883355e-14
5326.9,1.6479898588588836e-14
5327.0,1.6510573133111602e-14
5327.1,1.654133340063087e-14
5327.2,1.657217971085988e-14
5327.3,1.660311238500315e-14
5327.4,1.663413174576542e-14
5327.5,1.666523811736078e-14
5327.6,1.669643182551979e-14
5327.7,1.6727713197498705e-14
5327.8,1.6759082562088668e-14
5327.9,1.6790540249623072e-14
5328.0,1.6822086591986907e-14
5328.1,1.685372192262612e-14
5328.2,1.6885446576555222e-14
5328.3,1.691726089036672e-14
5328.4,1.6949165202240714e-14
5328.5,1.69811598519526e-14
5328.6,1.7013245180882995e-14
5328.7,1.7045421532026372e-14
5328.8,1.7077689250001113e-14
5328.9,1.711004868105746e-14
5329.0,1.7142500173087393e-14
5329.1,1.7175044075634714e-14
5329.2,1.7207680739903066e-14
5329.3,1.7240410518766142e-14
5329.4,1.7273233766777824e-14
5329.5,1.73061508401805e-14
5329.6,1.7339162096915353e-14
5329.7,1.7372267896632827e-14
5329.8,1.7405468600701004e-14
5329.9,1.7438764572216187e-14
5330.0,1.7472156176013504e-14
5330.1,1.7505643778675516e-14
5330.2,1.753922774854298e-14
5330.3,1.757290845572566e-14
5330.4,1.7606686272111148e-14
5330.5,1.764056157137583e-14
5330.6,1.767453472899587e-14
5330.7,1.7708606122256284e-14
5330.8,1.7742776130262093e-14
5330.9,1.777704513394953e-14
5331.0,1.781141351609531e-14
5331.1,1.784588166132799e-14
5331.2,1.7880449956139428e-14
5331.3,1.7915118788894232e-14
5331.4,1.7949888549841377e-14
5331.5,1.798475963112583e-14
5331.6,1.8019732426798302e-14
5331.7,1.8054807332826984e-14
5331.8,1.8089984747109522e-14
5331.9,1.8125265069482857e-14
5332.0,1.816064870173557e-14
5332.1,1.8196136047618802e-14
5332.2,1.8231727512858732e-14
5332.3,1.826742350516677e-14
5332.4,1.8303224434251945e-14
5332.5,1.8339130711833348e-14
5332.6,1.8375142751650557e-14
5332.7,1.841126096947626e-14
5332.8,1.8447485783129005e-14
5332.9,1.8483817612483823e-14
5333.0,1.8520256879485086e-14
5333.1,1.8556804008159554e-14
5333.2,1.8593459424627182e-14
5333.3,1.8630223557114315e-14
5333.4,1.8667096835966933e-14
5333.5,1.8704079693661723e-14
5333.6,1.8741172564819553e-14
5333.7,1.877837588621897e-14
5333.8,1.881569009680755e-14
5333.9,1.88531156377156e-14
5334.0,1.8890652952269963e-14
5334.1,1.892830248600561e-14
5334.2,1.8966064686679663e-14
5334.3,1.900394000428539e-14
5334.4,1.9041928891064188e-14
5334.5,1.9080031801519772e-14
5334.6,1.9118249192432534e-14
5334.7,1.9156581522871776e-14
5334.8,1.919502925421015e-14
5334.9,1.9233592850138406e-14
5335.0,1.927227277667779e-14
5335.1,1.9311069502194897e-14
5335.2,1.9349983497416633e-14
5335.3,1.938901523544293e-14
5335.4,1.942816519176217e-14
5335.5,1.946743384426515e-14
5335.6,1.9506821673260703e-14
5335.7,1.95463291614888e-14
5335.8,1.958595679413617e-14
5335.9,1.9625705058851956e-14
5336.0,1.9665574445761122e-14
5336.1,1.9705565447480385e-14
5336.2,1.974567855913422e-14
5336.3,1.9785914278368582e-14
5336.4,1.9826273105367114e-14
5336.5,1.9866755542867587e-14
5336.6,1.9907362096175832e-14
5336.7,1.994809327318236e-14
5336.8,1.9988949584379117e-14
5336.9,2.002993154287375e-14
5337.0,2.0071039664406576e-14
5337.1,2.0112274467367667e-14
5337.2,2.0153636472811495e-14
5337.3,2.0195126204474216e-14
5337.4,2.0236744188791113e-14
5337.5,2.027849095491164e-14
5337.6,2.0320367034717016e-14
5337.7,2.0362372962838047e-14
5337.8,2.040450927667053e-14
5337.9,2.044677651639321e-14
5338.0,2.0489175224986046e-14
5338.1,2.0531705948245825e-14
5338.2,2.0574369234804704e-14
5338.3,2.0617165636148652e-14
5338.4,2.0660095706633625e-14
5338.5,2.0703160003504355e-14
5338.6,2.0746359086913308e-14
5338.7,2.078969351993714e-14
5338.8,2.0833163868595927e-14
5338.9,2.087677070187256e-14
5339.0,2.0920514591729544e-14
5339.1,2.0964396113128968e-14
5339.2,2.1008415844050796e-14
5339.3,2.1052574365513096e-14
5339.4,2.109687226158943e-14
5339.5,2.1141310119429025e-14
5339.6,2.1185888529277182e-14
5339.7,2.123060808449303e-14
5339.8,2.127546938157019e-14
5339.9,2.132047302015759e-14
5340.0,2.136561960307768e-14
5340.1,2.141090973634746e-14
5340.2,2.1456344029199856e-14
5340.3,2.1501923094102294e-14
5340.4,2.1547647546778254e-14
5340.5,2.1593518006229016e-14
5340.6,2.163953509475279e-14
5340.7,2.1685699437966656e-14
5340.8,2.1732011664828845e-14
5340.9,2.1778472407658278e-14
5341.0,2.182508230215704e-14
5341.1,2.1871841987433117e-14
5341.2,2.1918752106020404e-14
5341.3,2.19658133039017e-14
5341.4,2.201302623053193e-14
5341.5,2.2060391538858643e-14
5341.6,2.2107909885345493e-14
5341.7,2.2155581929996042e-14
5341.8,2.220340833637465e-14
5341.9,2.2251389771630576e-14
5342.0,2.2299526906522252e-14
5342.1,2.2347820415438704e-14
5342.2,2.2396270976424192e-14
5342.3,2.244487927120303e-14
5342.4,2.249364598520149e-14
5342.5,2.2542571807573366e-14
5342.6,2.2591657431223657e-14
5342.7,2.2640903552834385e-14
5342.8,2.269031087288737e-14
5342.9,2.2739880095690083e-14
5343.0,2.2789611929401815e-14
5343.1,2.283950708605689e-14
5343.2,2.288956628159121e-14
5343.3,2.293979023586894e-14
5343.4,2.2990179672706332e-14
5343.5,2.304073531989884e-14
5343.6,2.309145790924843e-14
5343.7,2.3142348176588025e-14
5343.8,2.319340686180916e-14
5343.9,2.3244634708889947e-14
5344.0,2.329603246592017e-14
5344.1,2.334760088512949e-14
5344.2,2.3399340722916134e-14
5344.3,2.3451252739872472e-14
5344.4,2.3503337700814094e-14
5344.5,2.355559637480892e-14
5344.6,2.3608029535203588e-14
5344.7,2.3660637959653052e-14
5344.8,2.3713422430150507e-14
5344.9,2.3766383733054345e-14
5345.0,2.3819522659118417e-14
5345.1,2.3872840003522756e-14
5345.2,2.3926336565901063e-14
5345.3,2.3980013150371798e-14
5345.4,2.4033870565569535e-14
5345.5,2.4087909624673154e-14
5345.6,2.4142131145437697e-14
5345.7,2.4196535950226376e-14
5345.8,2.4251124866039548e-14
5345.9,2.4305898724547612e-14
5346.0,2.4360858362121973e-14
5346.1,2.441600461986843e-14
5346.2,2.4471338343657138e-14
5346.3,2.4526860384156153e-14
5346.4,2.4582571596865242e-14
5346.5,2.463847284214663e-14
5346.6,2.469456498525927e-14
5346.7,2.4750848896393552e-14
5346.8,2.480732545070268e-14
5346.9,2.4863995528337923e-14
5347.0,2.492086001448397e-14
5347.1,2.497791979939129e-14
5347.2,2.5035175778412017e-14
5347.3,2.509262885203634e-14
5347.4,2.5150279925925515e-14
5347.5,2.520812991094877e-14
5347.6,2.5266179723220385e-14
5347.7,2.5324430284133685e-14
5347.8,2.5382882520398763e-14
5347.9,2.5441537364080498e-14
5348.0,2.550039575263332e-14
5348.1,2.5559458628939937e-14
5348.2,2.5618726941350225e-14
5348.3,2.5678201643716907e-14
5348.4,2.573788369543513e-14
5348.5,2.5797774061482422e-14
5348.6,2.5857873712455184e-14
5348.7,2.5918183624609296e-14
5348.8,2.5978704779900963e-14
5348.9,2.603943816602425e-14
5349.0,2.6100384776452544e-14
5349.1,2.6161545610480517e-14
5349.2,2.622292167326256e-14
5349.3,2.6284513975855707e-14
5349.4,2.63463235352605e-14
5349.5,2.6408351374464593e-14
5349.6,2.647059852248262e-14
5349.7,2.6533066014400074e-14
5349.8,2.6595754891417647e-14
5349.9,2.6658666200892038e-14
5350.0,2.6721800996381053e-14
5350.1,2.678516033768887e-14
5350.2,2.684874529090806e-14
5350.3,2.6912556928465635e-14
5350.4,2.6976596329169643e-14
5350.5,2.7040864578252127e-14
5350.6,2.7105362767416368e-14
5350.7,2.717009199488461e-14
5350.8,2.7235053365442187e-14
5350.9,2.730024799048592e-14
5351.0,2.7365676988073057e-14
5351.1,2.7431341482966475e-14
5351.2,2.7497242606684417e-14
5351.3,2.756338149755052e-14
5351.4,2.7629759300740346e-14
5351.5,2.769637716833223e-14
5351.6,2.7763236259358714e-14
5351.7,2.7830337739854132e-14
5351.8,2.7897682782906902e-14
5351.9,2.7965272568712138e-14
5352.0,2.803310828462062e-14
5352.1,2.810119112519227e-14
5352.2,2.816952229225019e-14
5352.3,2.8238102994930864e-14
5352.4,2.8306934449739126e-14
5352.5,2.8376017880603383e-14
5352.6,2.844535451892735e-14
5352.7,2.851494560364669e-14
5352.8,2.858479238128351e-14
5352.9,2.865489610600395e-14
5353.0,2.872525803967181e-14
5353.1,2.87958794519066e-14
5353.2,2.886676162014232e-14
5353.3,2.893790582968235e-14
5353.4,2.9009313373759165e-14
5353.5,2.908098555359453e-14
5353.6,2.915292367845588e-14
5353.7,2.9225129065717584e-14
5353.8,2.929760304092269e-14
5353.9,2.9370346937840884e-14
5354.0,2.9443362098531244e-14
5354.1,2.95166498734057e-14
5354.2,2.959021162128844e-14
5354.3,2.966404870948045e-14
5354.4,2.973816251382449e-14
5354.5,2.98125544187662e-14
5354.6,2.9887225817420277e-14
5354.7,2.9962178111637196e-14
5354.8,3.003741271206596e-14
5354.9,3.0112931038222034e-14
5355.0,3.018873451855576e-14
5355.1,3.026482459051695e-14
5355.2,3.034120270062443e-14
5355.3,3.0417870304536474e-14
5355.4,3.049482886711697e-14
5355.5,3.0572079862506947e-14
5355.6,3.064962477419681e-14
5355.7,3.0727465095094356e-14
5355.8,3.080560232759818e-14
5355.9,3.0884037983671843e-14
5356.0,3.0962773584913774e-14
5356.1,3.104181066263317e-14
5356.2,3.112115075792348e-14
5356.3,3.120079542173954e-14
5356.4,3.128074621497027e-14
5356.5,3.136100470851667e-14
5356.6,3.1441572483370705e-14
5356.7,3.152245113068979e-14
5356.8,3.1603642251877096e-14
5356.9,3.168514745866235e-14
5357.0,3.176696837317871e-14
5357.1,3.1849106628044865e-14
5357.2,3.1931563866448384e-14
5357.3,3.201434174222442e-14
5357.4,3.209744191994038e-14
5357.5,3.2180866074981245e-14
5357.6,3.226461589363063e-14
5357.7,3.234869307315778e-14
5357.8,3.2433099321905135e-14
5357.9,3.251783635937182e-14
5358.0,3.2602905916302825e-14
5358.1,3.268830973477916e-14
5358.2,3.277404956830365e-14
5358.3,3.286012718189247e-14
5358.4,3.294654435216799e-14
5358.5,3.3033302867446734e-14
5358.6,3.3120404527833804e-14
5358.7,3.3207851145317885e-14
5358.8,3.3295644543862067e-14
5358.9,3.3383786559500656e-14
5359.0,3.347227904043699e-14
5359.1,3.356112384713673e-14
5359.2,3.365032285242739e-14
5359.3,3.373987794159894e-14
5359.4,3.3829791012499803e-14
5359.5,3.3920063975639657e-14
5359.6,3.4010698754289933e-14
5359.7,3.4101697284588525e-14
5359.8,3.419306151563963e-14
5359.9,3.42847934096199e-14
5360.0,3.437689494188565e-14
5360.1,3.446936810107552e-14
5360.2,3.456221488921962e-14
5360.3,3.465543732184986e-14
5360.4,3.474903742810548e-14
5360.5,3.4843017250845417e-14
5360.6,3.493737884676166e-14
5360.7,3.503212428648795e-14
5360.8,3.512725565471528e-14
5360.9,3.52227750503085e-14
5361.0,3.5318684586418256e-14
5361.1,3.5414986390599734e-14
5361.2,3.551168260493267e-14
5361.3,3.560877538613654e-14
5361.4,3.5706266905692704e-14
5361.5,3.580415934996794e-14
5361.6,3.590245492033291e-14
5361.7,3.600115583328803e-14
5361.8,3.6100264320590335e-14
5361.9,3.6199782629375704e-14
5362.0,3.629971302228814e-14
5362.1,3.640005777761056e-14
5362.2,3.650081918939043e-14
5362.3,3.6601999567573036e-14
5362.4,3.6703601238135826e-14
5362.5,3.680562654321808e-14
5362.6,3.6908077841257876e-14
5362.7,3.701095750713046e-14
5362.8,3.711426793228179e-14
5362.9,3.7218011524870184e-14
5363.0,3.7322190709905334e-14
5363.1,3.7426807929392826e-14
5363.2,3.753186564247299e-14
5363.3,3.763736632556754e-14
5363.4,3.774331247252765e-14
5363.5,3.7849706594777047e-14
5363.6,3.795655122146301e-14
5363.7,3.8063848899608815e-14
5363.8,3.817160219426118e-14
5363.9,3.8279813688645774e-14
5364.0,3.8388485984324194e-14
5364.1,3.849762170134604e-14
5364.2,3.8607223478408836e-14
5364.3,3.871729397301995e-14
5364.4,3.882783586165317e-14
5364.5,3.893885183991359e-14
5364.6,3.905034462270423e-14
5364.7,3.9162316944387534e-14
5364.8,3.927477155895526e-14
5364.9,3.93877112402001e-14
5365.0,3.95011387818821e-14
5365.1,3.9615056997903895e-14
5365.2,3.9729468722487335e-14
5365.3,3.9844376810345234e-14
5365.4,3.995978413686181e-14
5365.5,4.007569359827481e-14
5365.6,4.0192108111852616e-14
5365.7,4.030903061608007e-14
5365.8,4.042646407084636e-14
5365.9,4.0544411457627537e-14
5366.0,4.066287577967816e-14
5366.1,4.0781860062224904e-14
5366.2,4.0901367352654785e-14
5366.3,4.102140072071366e-14
5366.4,4.114196325870157e-14
5366.5,4.126305808167531e-14
5366.6,4.138468832764462e-14
5366.7,4.150685715777805e-14
5366.8,4.162956775661074e-14
5366.9,4.175282333224704e-14
5367.0,4.187662711657263e-14
5367.1,4.200098236546898e-14
5367.2,4.2125892359022286e-14
5367.3,4.2251360401742295e-14
5367.4,4.2377389822783516e-14
5367.5,4.250398397616086e-14
5367.6,4.263114624097534e-14
5367.7,4.2758880021642177e-14
5367.8,4.2887188748113553e-14
5367.9,4.301607587611134e-14
5368.0,4.3145544887362456e-14
5368.1,4.327559928982881e-14
5368.2,4.340624261794744e-14
5368.3,4.353747843287346e-14
5368.4,4.366931032271725e-14
5368.5,4.380174190279245e-14
5368.6,4.3934776815866625e-14
5368.7,4.406841873240623e-14
5368.8,4.4202671350832504e-14
5368.9,4.4337538397780176e-14
5369.0,4.447302362835053e-14
5369.1,4.4609130826375537e-14
5369.2,4.4745863804684835e-14
5369.3,4.488322640536719e-14
5369.4,4.5021222500043215e-14
5369.5,4.515985599014097e-14
5369.6,4.529913080716607e-14
5369.7,4.543905091298419e-14
5369.8,4.557962030010096e-14
5369.9,4.572084299195056e-14
5370.0,4.586272304317792e-14
5370.1,4.6005264539932545e-14
5370.2,4.614847160016574e-14
5370.3,4.629234837392213e-14
5370.4,4.643689904364325e-14
5370.5,4.6582127824474477e-14
5370.6,4.6728038964566457e-14
5370.7,4.6874636745388584e-14
5370.8,4.702192548204621e-14
5370.9,4.7169909523592176e-14
5371.0,4.73185932533508e-14
5371.1,4.7467981089245515e-14
5371.2,4.761807748412103e-14
5371.3,4.776888692607814e-14
5371.4,4.792041393881235e-14
5371.5,4.807266308194691e-14
5371.6,4.8225638951378927e-14
5371.7,4.837934617962935e-14
5371.8,4.8533789436187443e-14
5371.9,4.868897342786849e-14
5372.0,4.884490289917562e-14
5372.1,4.900158263265618e-14
